SearchLocation,SearchKeyword,Url,Featured,BusinessName,PhoneNumber,streetAddress,addressLocality,addressRegion,postalCode,addressCountry,taCount,taRating,WebsiteURL,OpenHours,tripAdvisorID,Categories,PrimaryCategory,Email,Images,PriceRange,Latitude,Longitude,paymentAccepted,generalInfo,socialLinks,Good For Family,Good for Kid,yearInBusiness,Amenities
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/dorette-green-colorist-30097777,No,Dorette Green Colorist,(214) 378-9634,5934 Royal Ln Ste 211,Dallas,TX,75230,US,,,,,,Hair Stylists,Hair Stylists,,,,32.8947,-96.80577,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/supercuts-474377951,No,Supercuts,(214) 340-1177,7215 Skillman St Ste 320,Dallas,TX,75231,US,,,http://www.supercuts.com,,,Hair Stylists > Barbers > Beauty Salons > Beauty Supplies & Equipment > Hair Supplies & Accessories,Hair Stylists,,https://i1.ypcdn.com/blob/b91f3f2c6a378bd0859cc621a6f0054eaeb104d7_228x168_crop.jpg,,32.879322,-96.73519,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/latinos-unisex-6687824,No,Latinos Unisex,(214) 321-4147,10724 Garland Rd,Dallas,TX,75218,US,,,http://groupon.com/biz/dallas/latinos-unisex-1,"{'WEDNESDAY': '0900-2000', 'MONDAY': '0900-2000', 'THURSDAY': '0900-2000', 'SUNDAY': '0900-1800', 'TUESDAY': '0900-2000', 'FRIDAY': '0900-2000', 'SATURDAY': '0900-2000'}",,Hair Stylists > Beauty Salons,Hair Stylists,lpinder@thetakeactionnetwork.com,,,32.84436,-96.688835,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/chayah-natural-hairstyles-531622378,No,Chayah Natural Hairstyles,(469) 245-1570,5801 Bonnie View Rd,Dallas,TX,75241,US,,,,,,Hair Stylists,Hair Stylists,,,,32.677837,-96.76463,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/arts-hair-galore-507467289,No,Arts Hair Galore,(214) 375-2222,1143 E Red Bird Ln,Dallas,TX,75241,US,,,,,,Hair Stylists,Hair Stylists,,,,32.675114,-96.80698,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/supercuts-6063487,No,Supercuts,(972) 241-1623,3801 S Westmoreland Rd,Dallas,TX,75233,US,,,http://supercuts.com,,,Hair Stylists > Barbers > Beauty Supplies & Equipment > Hair Supplies & Accessories,Hair Stylists,,https://i1.ypcdn.com/blob/b91f3f2c6a378bd0859cc621a6f0054eaeb104d7_228x168_crop.jpg,,32.69721,-96.87875,,,,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/rowlett-tx/mip/sally-beauty-supply-504720318,No,Sally Beauty Supply,(972) 412-3483,5701 President George Bush Hwy,Rowlett,TX,75089,US,,,https://www.sallybeauty.com/store-details/?showMap=true&horizontalView=true&lat=32.910403&long=-96.557682,"{'WEDNESDAY': '0900-2000', 'MONDAY': '0900-2000', 'THURSDAY': '0900-2000', 'SUNDAY': '1200-1700', 'TUESDAY': '0900-2000', 'FRIDAY': '0900-2000', 'SATURDAY': '0900-2000'}",,Beauty Supplies & Equipment > Cosmetics & Perfumes > Cosmetologists > Hair Supplies & Accessories,Beauty Supplies & Equipment,,https://i1.ypcdn.com/blob/ee4da198f25322c9060957cc354f0800eda98dd5_228x168_crop.jpg,,32.910854,-96.55641,,,,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/carrollton-tx/mip/nevaeh-studio-featuring-sumego-22999350,No,Nevaeh Studio featuring Sumego,(972) 374-6327,1837 W Frankford Rd Ste #114),Carrollton,TX,75007,US,,,,,,Hair Braiding > Beauty Salons > Cosmetologists > Day Spas > Hair Replacement,Hair Braiding,sumego_t@yahoo.com,,,32.99175,-96.94159,,"Professional, Experienced, Knowledgable, Master Stylist with nearly 9 years experience in all phases of cosmetology.  Passionate about healthy hair, fashionable hair, the lastest trends, styles, colors, cuts and keeping you informed about your hair.  Call and make an appointment today!  It will be the best call of your hair's life!  Nevaeh Studio featuring Sumego...call today!",,,,20 Years,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/keiths-hair-design-2214776,No,Keith's Hair Design,(214) 691-7488,10455 N Central Expy Ste 119,Dallas,TX,75231,US,,,,,,Hair Stylists,Hair Stylists,,,,32.889175,-96.770226,,,,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/carrollton-tx/mip/hair-expos-11144331,No,Hair ExposÈ,(972) 492-2629,3625 N Josey Ln,Carrollton,TX,75007,US,,,http://www.hairexpose.com,"{'WEDNESDAY': '0900-1900', 'MONDAY': '0900-1900', 'THURSDAY': '0900-1900', 'SUNDAY': '0000-0000', 'TUESDAY': '0900-1900', 'FRIDAY': '0900-1800', 'SATURDAY': '0800-1630'}",,Beauty Salons > Cosmetologists > Hair Removal > Hair Stylists,Beauty Salons,,"https://i2.ypcdn.com/blob/fd97f94e2f33942089ac4bce34aaeb188acb1cde_228x168_crop.jpg, https://i2.ypcdn.com/blob/326e654dcfaef5b90d7b4cde8fdecb02e4be0c32_228x168_crop.jpg, https://i1.ypcdn.com/blob/f0aaa7e06206553d678afc4f0c0c0d54f5bf8691_228x168_crop.jpg, https://i4.ypcdn.com/blob/7348a0cc6e09dd3fb5ae4d6f55223f97a70afbf5_228x168_crop.jpg",,33.011047,-96.88715,"mastercard, visa, debit, check",,,,,37 Years,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/arlington-tx/mip/fierce-faces-studio-476084949,No,Fierce Faces Studio,(817) 723-2809,1601 E Lamar Blvd Ste 217,Arlington,TX,76011,US,,,,,,Make-Up Artists > Beauty Salons > Cosmetic Services > Cosmetologists,Make-Up Artists,,,,32.76478,-97.0879,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/hairtenders-14400710,No,Hairtender's,(972) 241-8398,3068 Forest Ln Ste 205,Dallas,TX,75234,US,,,,,,Hair Stylists > Barbers,Hair Stylists,,,,32.909466,-96.87451,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/ajs-barber-shop-467389674,No,Aj's Barber Shop,(972) 243-9466,3128 Forest Ln Ste 104,Dallas,TX,75234,US,,,,,,Hair Stylists,Hair Stylists,,,,32.90949,-96.87126,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/hairsalon-554619945,No,Hairsalon,(972) 707-0111,7010 American Way,Dallas,TX,75237,US,,,,,,Hair Stylists,Hair Stylists,,,,32.66331,-96.88393,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/john-douglas-505255627,No,John Douglas,(214) 563-2320,3662 W Camp Wisdom Rd Ste 1077,Dallas,TX,75237,US,,,http://www.douglasjohn.weebly.com,,,Hair Stylists,Hair Stylists,,,,32.661846,-96.879395,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/african-hair-braids-534284728,No,African Hair Braids,(214) 575-2168,9357 Forest Ln,Dallas,TX,75243,US,,,,,,Hair Stylists,Hair Stylists,,,,32.909344,-96.73755,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/seoul-barber-shop-4971304,No,Seoul Barber Shop,(972) 243-1753,2566 Royal Ln,Dallas,TX,75229,US,,,,"{'WEDNESDAY': '1000-1900', 'MONDAY': '1000-1900', 'THURSDAY': '1000-1900', 'SUNDAY': '', 'TUESDAY': '1000-1900', 'FRIDAY': '1000-1900', 'SATURDAY': '0900-1900'}",,Hair Stylists > Barbers,Hair Stylists,,,,32.895718,-96.89246,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/all-together-beautiful-507501686,No,All Together Beautiful,(972) 693-6555,10430 Markison Rd,Dallas,TX,75238,US,,,,,,Hair Stylists,Hair Stylists,partyexcellence@yahoo.com,,,32.891823,-96.70445,,,,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/southlake-tx/mip/the-lash-lounge-southlake-park-village-517605423,No,The Lash Lounge Southlake ‚?? Park Village,(817) 442-0111,1161 E Southlake Blvd Ste 206,Southlake,TX,76092,US,,,http://thelashlounge.net,"{'WEDNESDAY': '1000-1900', 'MONDAY': '1000-1900', 'THURSDAY': '1000-1900', 'SUNDAY': '', 'TUESDAY': '1000-1900', 'FRIDAY': '0900-1800', 'SATURDAY': '0900-1700'}",,Beauty Salons > Cosmetics & Perfumes > Cosmetologists > Day Spas,Beauty Salons,info@thelashlounge.com,"https://i3.ypcdn.com/blob/7cfd9667847e50d1eacb6cdf06232b14e9d7b2a4_228x168_crop.jpg, https://i2.ypcdn.com/blob/6adf28d839c6695ecacbf2e14e8b2c89ace8e1cc_228x168_crop.jpg, https://i2.ypcdn.com/blob/cbb167faf9fe113a4b71172f6c7bf8e69c1e3da3_228x168_crop.jpg, https://i2.ypcdn.com/blob/afb389bd454cb21dada5b6e0a65ceb7060a21909_228x168_crop.jpg, https://i1.ypcdn.com/blob/8b6ee0bb771809c46ba51c8581079e012b295486_228x168_crop.jpg, https://i4.ypcdn.com/blob/72566ca89922a260adbb1260f338ced75c528e41_228x168_crop.jpg, https://i4.ypcdn.com/blob/37a33882f7ee06c31c87c5dafa2236854d385dd6_228x168_crop.jpg",,32.940857,-97.134445,"check, debit, diners club, amex, cash, master card, visa, discover","The Lash Lounge is a premium eyelash salon, specializing in eyelash extensions, tinting, eyebrow threading, and more. Come in. Relax. Then face the world with confidence. Fall in love with your lashes and book your appointment today!",,,,19 Years,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/the-blue-mousse-hair-company-478310787,No,The Blue Mousse Hair Company,(214) 477-0208,3530 Forest Ln,Dallas,TX,75234,US,,,,,,Hair Stylists > Beauty Salons,Hair Stylists,,,,32.90936,-96.86016,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/sodjine-hair-braiding-534082911,No,Sodjine Hair Braiding,(972) 685-5761,9220 Skillman St,Dallas,TX,75243,US,,,,,,Hair Stylists,Hair Stylists,,,,32.902542,-96.71477,,,,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/mansfield-tx/mip/holland-salon-spa-9336055,No,Holland Salon & Spa,(682) 518-7888,717 N Holland Rd,Mansfield,TX,76063,US,,,,"{'WEDNESDAY': '1000-1930', 'MONDAY': '1000-1930', 'THURSDAY': '1000-1930', 'SUNDAY': '1200-1800', 'TUESDAY': '1000-1930', 'FRIDAY': '1000-1930', 'SATURDAY': '0900-1900'}",,Body Wrap Salons > Beauty Salons > Cosmetologists > Day Spas,Body Wrap Salons,barcelonahairsalon@gmail.com,,,32.57293,-97.0685,"all major credit cards, mastercard, visa, amex, discover",,,,,20 Years,Wheelchair accessible
"Dallas, TX",cosmetologist,https://www.yellowpages.com/ft-worth-tx/mip/sally-beauty-supply-4412935,No,Sally Beauty Supply,(817) 795-6190,8430 East Fwy Ste 100,Ft Worth,TX,76120,US,,,https://stores.sallybeauty.com/tx/ftworth/beauty-supply-ftworth-tx-1947.html,"{'WEDNESDAY': '1000-1900', 'MONDAY': '1000-1900', 'THURSDAY': '1000-1900', 'SUNDAY': '1100-1900', 'TUESDAY': '1000-1900', 'FRIDAY': '1000-1900', 'SATURDAY': '1000-1900'}",,Beauty Supplies & Equipment > Cosmetics & Perfumes > Cosmetologists > Hair Supplies & Accessories,Beauty Supplies & Equipment,,"https://i3.ypcdn.com/blob/ee4da198f25322c9060957cc354f0800eda98dd5_228x168_crop.jpg, https://i4.ypcdn.com/blob/edd202d2d838bde5ba8c06114f2a4e9a6e8b37f7_228x168_crop.jpg",,32.754345,-97.16939,"amex, debit, discover, master card, visa, paypal","Sally Beauty at 8430 East Fwy in Ft Worth, TX is your go-to for thousands of salon quality products at budget friendly prices, including the best in hair care, hair color, accessories, styling tools, cosmetics, nail care, and salon equipment. You'll have everything you need to inspire pro results at home. With nearly 3,000 stores across the U.S., Puerto Rico, and Canada, we carry top brands like Clairol, L‚??Or√©al, Wella, and Chi. Need help with hair color? Our free Licensed Colorist OnDemand service connects you with expert colorists for personalized product recommendations and easy to follow guidance. All products are backed by our Love It or Return It Guarantee. Unleash your PROtential, only at Sally!",,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/plano-tx/mip/avalon-salons-and-spa-466464585,No,Avalon Salons and Spa,(469) 467-9498,"7300 Lone Star Drive, Ste. C138",Plano,TX,75024,US,,,https://avalon-salon.com,"{'WEDNESDAY': '1000-2000', 'MONDAY': '1000-1800', 'THURSDAY': '1000-2000', 'SUNDAY': '0000-0000', 'TUESDAY': '1000-2000', 'FRIDAY': '1000-2000', 'SATURDAY': '0900-1800'}",,Beauty Salons > Cosmetics & Perfumes > Cosmetologists > Day Spas > Hair Braiding > Hair Removal > Hair Stylists > Hair Supplies & Accessories > Skin Care,Beauty Salons,,"https://i4.ypcdn.com/blob/643e8fee2613a73631c69241fbf27c7cc4d9fd26_228x168_crop.jpg, https://i1.ypcdn.com/blob/494c700733b9502026539983efc5c5f8c3649f01_228x168_crop.jpg, https://i2.ypcdn.com/blob/b9b10316feae633661dcee5bd700285d109a1957_228x168_crop.jpg, https://i1.ypcdn.com/blob/3933d94cc57cd5c723488cf54f05ae7e339afa00_228x168_crop.jpg, https://i4.ypcdn.com/blob/7913ac39879646b87108863b83fa63eb2b505161_228x168_crop.jpg, https://i1.ypcdn.com/blob/e1cf229a2bc56a97da9a9e8f0e885b1af5690708_228x168_crop.jpg, https://i2.ypcdn.com/blob/5d7559af7792498aec3d26c6b2e528ea0df9d7a2_228x168_crop.jpg, https://i1.ypcdn.com/blob/3d3c57f46f2dc2ecb959de6fa5668f3e85571833_228x168_crop.jpg",,33.07813,-96.82302,"all major credit cards, cash","Established in 1990.  Avalon Salon first opened its doors to Dallas patrons February 22, 1990. This Aveda Concept Salon was co-founded by business partners and close friends, Ric Bowden and Lawrence Bonanno.   To create the Avalon culture, they cultivated an atmosphere based on job security by establishing multiple educational programs, opportunities for advancement, and a ""people first"" environment. To this day, these are still the core values that drive our thriving business.  Avalon is an Aveda Lifestyle Salon and spa, and we fully embrace the Aveda Mission  ""...to care for the world we live in, from the products we make to the ways in which we give back to society. ""   At Avalon Salon, you can know you are getting the best hair services in the Dallas area, including expert color services using Aveda custom color. All color services come with a pre-color consultation and a complimentary finishing style.   We offer hair cutting services for both women and men, as well as youth haircuts. If you're just looking for a special occasion hairstyle, we offer bombshell blowouts, sleek flat-iron styles, luscious curled styling, updos, and bridal styles and consultations by appointment.   Our spa services include an array of relaxing facials and gentle waxing.   Avalon Salon and Spa's facials start at 30 minutes for a focus facial, concentrating on a specific need or issue, and go to the full 90 minute Avalon self-renewal facial using the Aveda products that are best suited to your skin type. All facials are tailored to your needs, and include cleansing, exfoliation, toning, masque and facial massage, with optional foot massage, reflexology, extractions and treatments.   We also have in-house waxing and sugaring for your full face and body, including arm wax, leg wax, chest wax, underarm waxing and Brazilian and bikini waxing, not to mention expert brow waxing and shaping with a lash tint.   Stop by and see us today or book online for your next step toward beauty and renewal.",,,,35 Years,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/plano-tx/mip/the-lash-lounge-plano-shops-at-legacy-536699,No,The Lash Lounge Plano - Shops at Legacy,(972) 801-9073,5717 Legacy Dr Ste 130,Plano,TX,75024,US,,,https://www.thelashlounge.com/tx-plano-shops-at-legacy,"{'WEDNESDAY': '1000-1900', 'MONDAY': '', 'THURSDAY': '1000-2000', 'SUNDAY': '', 'TUESDAY': '1000-1900', 'FRIDAY': '0900-1800', 'SATURDAY': '0900-1700'}",,Beauty Salons > Cosmetics & Perfumes > Cosmetologists > Day Spas > Permanent Make-Up,Beauty Salons,,"https://i3.ypcdn.com/blob/afb389bd454cb21dada5b6e0a65ceb7060a21909_228x168_crop.jpg, https://i1.ypcdn.com/blob/905ab9aec5c73045986b515c64557061e3a9f5d6_228x168_crop.jpg, https://i4.ypcdn.com/blob/597fead0f8812a60fdd7d32a715eead0cbdeb0ed_228x168_crop.jpg, https://i2.ypcdn.com/blob/58a41c022dc97c25a2c186e5f8cd41c1479bf00c_228x168_crop.jpg, https://i2.ypcdn.com/blob/57aa3fdd649f1d3689edc80c919b2938dc23fd13_228x168_crop.jpg",,33.07815,-96.819885,"mastercard, discover, amex, visa","The Lash Lounge is a premium eyelash salon, specializing in eyelash extensions, tinting, eyebrow threading, and more. Come in. Relax. Then face the world with confidence. Fall in love with your lashes and book your appointment today!",,,,19 Years,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/arlington-tx/mip/sally-beauty-supply-570530305,No,Sally Beauty Supply,(817) 465-7343,4217 S Cooper St,Arlington,TX,76015,US,,,http://www.sallybeauty.com,"{'WEDNESDAY': '1000-1900', 'MONDAY': '1000-1900', 'THURSDAY': '1000-1900', 'SUNDAY': '1100-1800', 'TUESDAY': '1000-1900', 'FRIDAY': '1000-2000', 'SATURDAY': '1000-2000'}",,Beauty Supplies & Equipment > Cosmetics & Perfumes > Cosmetologists > Hair Supplies & Accessories,Beauty Supplies & Equipment,,,,32.678272,-97.1348,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/scizzors-8495290,No,Scizzors,(972) 381-9915,7602 Campbell Rd,Dallas,TX,75248,US,,,,,,Hair Stylists > Beauty Salons,Hair Stylists,,,,32.97807,-96.76911,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/debbie-fontenot-jonathan-dean-salon-507718566,No,Debbie Fontenot @ Jonathan Dean Salon,(214) 336-4740,5181 Keller Springs Rd,Dallas,TX,75248,US,,,,"{'WEDNESDAY': '1000-1800', 'MONDAY': '', 'THURSDAY': '1000-1800', 'SUNDAY': '', 'TUESDAY': '1000-1800', 'FRIDAY': '1000-1800', 'SATURDAY': '1000-1800'}",,Hair Stylists,Hair Stylists,,,,32.96874,-96.82015,,,,,,10 Years,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/the-12-studio-575572690,No,The 12 Studio,(972) 701-9055,5402 Arapaho Rd,Dallas,TX,75248,US,,,http://www.hairbytrishacrego.com,,,Hair Stylists,Hair Stylists,info@hairbytrishacrego.com,,,32.95982,-96.81833,,,,,,,
"Dallas, TX",cosmetologist,https://www.yellowpages.com/arlington-tx/mip/sally-beauty-supply-13926072,No,Sally Beauty Supply,(817) 465-7343,4211 S Cooper St Ste 127,Arlington,TX,76015,US,,,https://stores.sallybeauty.com/tx/arlington/beauty-supply-arlington-tx-694.html,"{'WEDNESDAY': '0900-2000', 'MONDAY': '0900-2000', 'THURSDAY': '0900-2000', 'SUNDAY': '1100-1900', 'TUESDAY': '0900-2000', 'FRIDAY': '0900-2100', 'SATURDAY': '0900-2000'}",,Beauty Supplies & Equipment > Cosmetics & Perfumes > Cosmetologists > Hair Supplies & Accessories,Beauty Supplies & Equipment,,https://i3.ypcdn.com/blob/ee4da198f25322c9060957cc354f0800eda98dd5_228x168_crop.jpg,,32.678493,-97.13478,"amex, debit, discover, master card, paypal, visa","Sally Beauty at 4211 S Cooper St in Arlington, TX is your go-to for thousands of salon quality products at budget friendly prices, including the best in hair care, hair color, accessories, styling tools, cosmetics, nail care, and salon equipment. You'll have everything you need to inspire pro results at home. With nearly 3,000 stores across the U.S., Puerto Rico, and Canada, we carry top brands like Clairol, L‚??Or√©al, Wella, and Chi. Need help with hair color? Our free Licensed Colorist OnDemand service connects you with expert colorists for personalized product recommendations and easy to follow guidance. All products are backed by our Love It or Return It Guarantee. Unleash your PROtential, only at Sally!",,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/hair-by-spencer-481085661,No,Hair by Spencer,(972) 234-3235,5402 Arapaho Rd Ste 102,Dallas,TX,75248,US,,,http://www.hairbymarkvang.com,"{'WEDNESDAY': '0900-1900', 'MONDAY': '0900-1500', 'THURSDAY': '0900-1900', 'SUNDAY': '', 'TUESDAY': '0900-1900', 'FRIDAY': '0900-1900', 'SATURDAY': '0900-1700'}",,Hair Stylists > Beauty Salons,Hair Stylists,markvang2010@yahoo.com,,,32.95982,-96.81833,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/roosters-mens-grooming-center-472215328,No,Roosters Men's Grooming Center,(972) 239-7999,5000 Belt Line Rd Ste 260,Dallas,TX,75254,US,,,http://roostersmgc.com/salondetail/default.asp?salonid=13138,,,Hair Stylists > Barbers > Hair Supplies & Accessories,Hair Stylists,,,,32.953846,-96.82421,,,,,,,
"Dallas, TX",hair stylist,https://www.yellowpages.com/dallas-tx/mip/suite-165-30220770,No,Suite 165,(972) 866-9983,4950 Belt Line Rd Ste 165,Dallas,TX,75254,US,,,,,,Hair Stylists > Beauty Salons,Hair Stylists,,,,32.953865,-96.82646,,,,,,,
