Product_Name,Brand_Name,Total_Ratings,Avg_Rating_Stars,Reviewer_Name,Review_star,Review_Title,Review_date,Review_details,Review_Text,Helpful_for,TimeStamp
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,pb,1.0 out of 5 stars,Extremely disappointed by this,Reviewed in the United Kingdom on 4 September 2021,Verified Purchase,"It worked really well first time, but after that it wouldn't cut and was almost pulling the dogs hair when we were using it. The equipment which it comes with is fine and of a great standard (different types of styling and scissors), but the machine itself was extremely poor quality and didn't do what it was meant to do.",One person found this helpful,16-08-2022 04:33:24
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,JE,4.0 out of 5 stars,"Good grooming set, worth the money",Reviewed in the United Kingdom on 1 October 2020,Verified Purchase,"Used this grooming set on my Yorkshire terrier, everything was easy to use and worked well except of filing scissors, those did not work. All around I am happy with the product and it is a good buy and worth the money.",6 people found this helpful,16-08-2022 04:33:24
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,diane ,1.0 out of 5 stars,Purchased received today and don’t charge no life even after an hour charge,Reviewed in the United Kingdom on 26 May 2022,Verified Purchase,"If I could get this to work it would be something, received today put on charge and it won’t even light up !! Not good considering the price on purchase not happy customer",One person found this helpful,16-08-2022 04:33:29
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,janey,2.0 out of 5 stars,Scissors not sharp,Reviewed in the United Kingdom on 20 April 2022,Verified Purchase,The actual clippers are ok. I managed to clip two small breed dogs. But the scissors are a con as they are NOT sharp. I saw a review saying they were sharp. This was not the case with mine. I am truly disappointed with the scissors. It's just not on selling scissors that couldn't even cut through paper.,,16-08-2022 04:33:29
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Saulius,5.0 out of 5 stars,"Very quiet , battery holds perfectly, friendly to my dog!",Reviewed in the United Kingdom on 28 July 2020,Verified Purchase,"This is great, cut my dogs hair in no time. It comes with everything you need to give a professional groom to your dog. Saves your time, money and my dog likes it !",7 people found this helpful,16-08-2022 04:33:29
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,NATASHA,2.0 out of 5 stars,Really disappointed.,Reviewed in the United Kingdom on 7 September 2021,Verified Purchase,"I have been using an old plug in style clipper for many years now but as the replacement blades are so expensive now I thought these new cordless ones would make a nice upgrade for me and our dog.I couldn't have been more wrong, even though I charged them upto maximum they struggled to get through our cocker spaniels fur, probably work fine if your grooming a mouse but not a dog.They were quieter than my old ones but I suspect that was in part due to them being under powered and the design of the on/off button led to constantly turning them off whilst attempting to groom.Also, even though I had to go over each area many times to actually clip the fur it was not neat and left an untidy appearance with different length hairs.I definitely do not recommend this product.",,16-08-2022 04:33:29
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,virginijus,5.0 out of 5 stars,Brilliant choice 👍🏻,Reviewed in the United Kingdom on 11 July 2020,Verified Purchase,"Package arrived very fast. Works perfectly, easy to use. I even tried to cut my self, such a brilliant cutting. I will use this for me also. Cutting easily just in few minutes and you look like from barber shop.",7 people found this helpful,16-08-2022 04:33:29
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Danial,5.0 out of 5 stars,Dose the job perfectly,Reviewed in the United Kingdom on 22 January 2022,Verified Purchase,Got it today it's not scaring my dog so it's not bad and it shaves just fine also stuff that came with it are really helpful but shame I already bought them before,One person found this helpful,16-08-2022 04:33:29
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Tillysmam,5.0 out of 5 stars,Not bad,Reviewed in the United Kingdom on 17 July 2022,Verified Purchase,"My dog was scalped by a 'groomer ' . So I bought these . I have a fluffy border terrier  , so it took a while . They were easy to use but the vibration makes your arm ache a bit . Am pleased with them,  and will get better  at the grooming , I  promise !",,16-08-2022 04:33:29
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,J Sheriff,1.0 out of 5 stars,"Cheap plastic imitation, does not shear well",Reviewed in the United Kingdom on 29 May 2022,Verified Purchase,"The clippers don't take a lot of hair off at all, my shih tzu has notoriously got matted hair and these should just glide through it, but they don't because the half of the blade system is made of plastic. You're forever pulling the hair off the comb instead of it just falling away! My advice, spend a little more and get decent quality ones for long haired pets!",,16-08-2022 04:33:29
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Emma R,5.0 out of 5 stars,Best dog clippers to date.,Reviewed in the United Kingdom on 26 February 2022,Verified Purchase,"I've tried a few clippers, and after reading multiple reviews I decided to purchase...I've now trimmed my two furballs (shih pooh hoarse hair and shih tzu) numerous times and can honestly say the power, cut, battery life still astounds me for the price! I'd advise starting long then gradually cut short to avoid pulling...but, highly recommend!",,16-08-2022 04:33:29
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Sci Fi Peat,4.0 out of 5 stars,Product as described and easy to set up and use,Reviewed in the United Kingdom on 28 March 2022,Verified Purchase,"Contents as decribed by the seller.Easy to charge using a USB connection.On/Off button can be inadvertently activated during use.Clippers appeared not as sharp as I was expecting, but this may just be the thick fur on our young Cockerpoo.",,16-08-2022 04:33:29
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Mariola Letkiewicz,5.0 out of 5 stars,Easy,Reviewed in the United Kingdom on 8 October 2021,Verified Purchase,"🐕Great product,was really happy at how well the whole process of trimming my dogs hair went.Usually its a nightmare but with this product everything went smoothly and quickly.Would highly recommend🐕",2 people found this helpful,16-08-2022 04:33:37
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Kristina Jocenkiene,5.0 out of 5 stars,Good quality for good price,Reviewed in the United Kingdom on 8 August 2021,Verified Purchase,"High quality dogs clippers grooming set.Included: long lasting battery, 2x scissors, clipper,4x attachments.Everything what you need you can find in this set. It is very easy to use.Good price for good quality. First important think,that it is recharcgeable,so dont need every time waist a lot of money for batteries.I can use it any time of the day because it is low noise level. You can use for big animals or even for little ones,like hubby.It makes my pet and of course my life more easy with this grooming set.",,16-08-2022 04:33:37
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Adrian Martin,4.0 out of 5 stars,Good clippers,Reviewed in the United Kingdom on 3 August 2022,Verified Purchase,"These clippers are really good. They come with lots of different guards, cutting scissors and oil.  The only thing I would suggest is that the on/off button is situated in the wrong place, I keep accidentally changing speed or turning it off.",,16-08-2022 04:33:37
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Joanna Celinska,5.0 out of 5 stars,Better than imagined!,Reviewed in the United Kingdom on 24 October 2021,Verified Purchase,"Surprisingly better then I imagined. Cuts through hair very easily and quickly without pulling them so pain free. Nice and quiet. Battery charges really quickly and lasts a long time. In addition there’s some great accessories that go with the product like scissors that are nice and sharp and easy to use, unlike normal joushold scissors, I highly recommend this product. The first impression was a bit funny as one of the cutting part of the clippers is plastic and I though “oh his that is r gonna be any good, Plastic? “ and I ended up being pleasantly surprised, very good product and high quality",,16-08-2022 04:33:37
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,catherine,3.0 out of 5 stars,Ok,Reviewed in the United Kingdom on 2 March 2022,Verified Purchase,"Not the best unfortunately the clippers don't see to  shave my dogs hair very well at all maybe it's because his hair is a little bit thick I'm not sure, so unfortunately I don't use it the only thing I do use is the nail clippers included which are good",,16-08-2022 04:33:37
PetLab Dog Clippers Professional Dog Grooming for Small Medium Large Breeds Low Noise Rechargeable Cordless Dog Grooming Clippers Electric Pet Clippers for Dogs Cats Pets Hair Trimmer,PetLab,"2,777 global ratings",4.3 out of 5,Helen C,1.0 out of 5 stars,Worst clippers I have bought,Reviewed in the United Kingdom on 2 July 2022,Verified Purchase,These clippers are the worst I have bought. Just not up to the job. Blades forever getting clogged up. Kept inadvertently touching the button on the clippers for speed and on/off mid clip. Thinning scissors are absolutely rubbish. Do not waste your money on these. I am returning for a refund,,16-08-2022 04:33:37
